"PC1","PC2","Depth","Facies"
-0.846475307002712,0.208407364851141,3.92,"ZC2A"
-0.817597508013294,0.222793542122654,3.94,"ZC2A"
-0.980792616081385,0.20466153918833,3.96,"ZC2A"
-0.696655384169024,0.567474578457775,3.98,"ZC2A"
-0.399545959962837,0.317042638536239,4,"ZC2A"
-1.4703953232559,-0.200381002801776,4.02,"ZC2A"
-0.430344024694895,0.410893279241322,4.04,"ZC2A"
-0.826936770663297,-0.387224060430525,4.06,"ZC2A"
-1.22642970149788,-0.105848180108885,4.08,"ZC2A"
-0.852082076312172,0.123927796585349,4.1,"ZC2A"
0.0899161642946675,-0.619489909052853,4.12,"ZC2A"
-0.481485998610509,-0.0419941870158126,4.14,"ZC2A"
-0.518692510438754,0.0946777336174504,4.16,"ZC2A"
-1.19840876767133,0.299994022968126,4.18,"ZC2A"
-0.0960491942722706,0.322467801871954,4.2,"ZC2A"
-1.03773406322777,0.00824083598707101,4.22,"ZC2A"
-1.70453369899034,0.0558547768265091,4.24,"ZC2A"
-0.472551300188449,-0.0964175697313886,4.26,"ZC2A"
0.389233530578828,0.563465346650962,4.28,"ZC2A"
-0.0174193872909267,0.00373067364681285,4.3,"ZC2A"
0.669178878263415,0.150366848784188,4.32,"ZC2A"
1.22943527138191,0.877294992619733,4.34,"ZC2A"
0.703479560533995,-0.250569957837787,4.36,"ZC2A"
0.376829957111966,-0.24409818786234,4.38,"ZC2A"
-0.722936192933015,-0.578152682837501,4.4,"ZC2A"
-0.182465400007671,-0.631302242147931,4.42,"ZC2A"
-0.763945694663606,-0.198025000855997,4.44,"ZC2A"
-0.149622682861506,-0.306509188646894,4.46,"ZC2A"
0.11947432514727,-0.321016025849368,4.48,"ZC2A"
-0.48503069062009,-0.559269619688144,4.5,"ZC2A"
-0.471972417973667,-0.423403859393323,4.52,"ZC2A"
0.225438897455955,0.545165200511447,4.54,"ZC2A"
0.630980237813088,-0.420206378816789,4.56,"ZC2A"
-0.299353914906198,-0.530522553411841,4.58,"ZC2A"
-0.369137856435977,-0.749799362902745,4.6,"ZC2A"
-0.168880990188512,-0.430901280036819,4.62,"ZC2A"
-0.0274838165654863,-0.659164440630591,4.64,"ZC2A"
-0.0439489550049984,-0.61170677526896,4.66,"ZC2A"
0.0362488854861021,0.0150960130861778,4.68,"ZC2A"
-0.546057549308376,-0.905293154772069,4.7,"ZC2A"
-0.387066729260611,-0.616294916814235,4.72,"ZC2A"
-0.712730343415445,-0.753166466303566,4.74,"ZC2A"
-0.856864421761546,-0.424204626959405,4.76,"ZC2A"
-1.16650173692249,-1.11139378920266,4.78,"ZC2A"
-0.159414388738229,-0.494003927587618,4.8,"ZC2A"
-0.843930597202925,-0.140335229065875,4.82,"ZC2A"
-0.796594228913919,-0.241276236051975,4.84,"ZC2A"
-0.718298924970944,-0.358927607003576,4.86,"ZC2A"
-0.383098070410254,-0.634577649067008,4.88,"ZC2A"
-0.0625272827572383,-0.358401107538252,4.9,"ZC2A"
-0.239989058826314,-0.651997654492081,4.92,"ZC2A"
-0.798242371496205,-0.00492570956854671,4.94,"ZC2A"
-1.02712823608332,0.104597979088333,4.96,"ZC2A"
-0.51725448215626,0.217781591864396,4.98,"ZC2A"
-0.702531924859342,0.295028212371896,5,"ZC2A"
-0.555747419884716,0.356114252439626,5.02,"ZC2A"
-1.05899249908536,0.228027798663524,5.04,"ZC2A"
-1.00866441233471,0.398283797748533,5.06,"ZC2A"
-0.661282882225664,0.731082483493123,5.08,"ZC2A"
-1.02555498239211,0.0776806160448126,5.1,"ZC2A"
