-50.8857,2.39399,63.3984,18.085,12.7221,7.24805,28.1041,27.911,60.7971,14.8847,42.5924,299.545,21.5352,9.73562,8.89135,2.08475,5.62764,17.8227,2.01424,7.12766,10.5433,25.8175,0.0292702,105.347
-61.4859,2.39399,53.7594,24.3752,18.3616,7.24805,37.1376,27.911,72.4794,13.2177,27.5834,338.325,7.7424,5.15518,11.7775,5.30657,2.10167,2.62114,0.927361,4.14038,2.49106,12.0726,0.0275913,103.869
-71.1717,6.8799,53.7594,25.8121,24.0071,18.3459,20.2089,24.4035,66.3089,14.802,27.5834,338.325,9.50085,27.5796,4.04953,1.27876,6.6018,3.08321,1.72518,3.56823,2.10829,7.63829,0.0343977,102.551
-71.1717,15.2025,56.786,25.8121,56.4214,18.1343,14.4974,26.8225,31.3735,17.6421,27.5834,302.439,3.89482,27.6401,4.29778,3.93998,6.6018,2.51358,9.54626,6.56446,5.6919,13.0769,0.00460792,101.4
-70.1013,6.63231,69.5185,34.0852,56.4214,15.6925,14.4974,15.9012,29.3218,13.6071,27.5834,302.439,1.92168,26.8255,22.6401,5.05826,0.974851,2.2401,9.54626,6.26981,3.49012,31.2012,0.00838016,107.258
-55.1026,6.16625,65.85,34.0852,56.4214,17.1186,19.1385,22.0739,29.3218,6.07844,39.136,321.377,2.85549,26.8255,7.14528,6.26365,0.813519,2.01995,9.54626,3.8254,6.9049,14.1007,0.00465176,102.526
-61.3189,57.701,65.85,35.8923,22.0042,7.38668,11.7848,13.4461,34.0961,0.690934,30.3432,321.377,7.09671,18.9543,6.46264,4.62707,4.72511,2.10577,5.15818,13.9673,10.2919,13.5358,0.00456894,103.05
-74.1696,41.8902,65.85,5.52818,23.9519,71.6923,14.5194,13.4461,13.9342,4.35413,30.3432,321.377,8.94849,21.2074,6.8775,2.45281,2.15119,2.80062,4.24618,11.7275,21.702,21.6591,0.00166994,104.393
-70.8924,29.117,54.8524,21.7006,24.0358,71.6923,14.337,4.91693,26.6778,5.00107,30.3432,306.933,12.071,16.2031,13.4262,4.76097,2.19437,2.14005,5.19291,18.1118,16.8325,3.3578,0.0033534,102.504
-24.8987,29.117,52.746,33.3305,16.9354,71.6923,12.7559,4.91693,23.6499,3.37687,24.4413,306.933,14.4374,17.7763,11.5094,1.27443,2.23485,0.350783,8.68635,13.3383,39.1668,5.32322,0.00681591,110.015
-24.8987,30.6464,54.0477,26.1585,25.732,65.7443,7.58769,2.026,30.6202,3.0527,24.4413,306.933,19.6024,20.6656,8.90227,24.7808,2.00846,0.479528,8.68635,17.9324,33.7045,3.71791,0.00759231,113.519
5.5475,2.75736,46.6872,18.4283,45.2441,65.7443,9.02975,2.026,33.9547,5.51984,29.5897,306.933,14.2441,14.8082,9.90898,21.9359,2.06591,0.479528,28.4146,0.691799,8.67811,5.24724,0.0544471,115.563
5.5475,2.75736,47.024,18.4283,49.9439,65.7443,4.65013,9.54387,24.0019,5.68167,29.5897,306.933,16.5498,17.014,8.87366,18.2747,2.06524,4.2816,29.3919,4.56693,7.23341,7.4531,0.0935459,114.277
-53.6942,2.75736,53.969,18.4283,49.9439,65.7443,0.91532,9.54387,43.6541,5.81264,38.7979,285.202,16.4896,16.0265,9.26092,18.2747,2.12245,4.2816,29.3919,12.635,8.60327,4.93233,0.0632389,110.53
