-66.0822,0.54222,15.3278,16.3098,75.9202,74.8519,30.1053,15.3485,5.6375,19.1441,12.1585,321.946,3.81195,7.7099,6.69011,1.30645,5.75756,13.113,15.2691,20.3294,40.5343,0.00880812,67.2311
-57.8877,10.9536,14.8023,16.3098,46.7864,73.6692,31.6725,13.1831,17.4923,31.4662,13.3014,333.086,8.83376,10.6336,9.88661,8.32113,3.60939,8.20638,18.2413,10.0765,23.2336,0.0122066,63.859
-55.7742,12.7658,13.9538,21.7755,46.6382,73.6692,31.6725,12.386,17.3477,16.3764,21.7256,333.264,8.19888,3.22982,9.23837,9.90844,6.46538,17.5927,16.411,9.39242,2.55991,0.0112063,63.9375
-58.6043,12.7658,14.271,21.7755,46.8483,73.6692,31.6725,13.3777,17.3477,16.3764,21.7256,333.264,9.64847,2.01417,4.87035,16.5112,8.17591,18.5813,2.49636,21.3344,0.168028,0.0112063,64.6108
-48.2753,12.7658,17.9431,21.7755,40.5788,89.6593,28.8346,12.374,17.768,22.8024,1.1941,319.723,9.68919,2.95709,3.57633,4.75737,15.1166,23.7983,2.12141,19.3792,0.256202,0.00304387,68.252
-47.5312,15.463,39.0762,8.50504,50.409,49.6329,30.8577,7.59938,17.768,11.1779,24.2667,331.39,8.80912,12.369,6.2305,12.9022,19.3713,11.9389,2.94734,21.359,13.1476,0.00744813,68.3337
-68.3989,27.3586,29.3054,18.7139,37.8353,61.2564,32.6886,7.95198,23.4537,7.8251,28.2437,308.751,9.84077,3.35492,22.3621,12.3368,2.27223,3.24139,10.5143,8.50639,5.00817,0.00131972,64.3756
-69.7795,40.5943,26.3672,15.8906,48.3319,57.9039,24.3203,9.40655,28.5857,9.54743,31.2411,308.751,10.1524,9.99652,10.6032,1.37163,0.771615,10.4017,1.97957,5.55353,27.5278,0.00212187,65.1225
-71.0628,44.0509,25.0616,15.8906,55.652,57.664,20.7146,6.76685,22.8502,1.08532,41.7383,292.697,28.5044,9.96529,15.6707,1.13979,14.6214,3.18707,0.0897653,3.51567,3.11393,0.00210056,68.4876
-71.0628,33.6562,26.7596,16.8415,44.7434,58.9684,51.9061,8.32633,15.7874,1.08532,48.195,292.697,23.1605,10.1815,12.2364,2.28301,16.8324,7.16608,9.10579,1.305,3.11393,0.000435132,65.6629
