-64.535,1.78213,8.18739,4.16614,18.6396,19.8565,4.40555,27.5998,3.12155,14.4353,12.5905,1.79754,0.475649,16.8783,5.75731,3.20314,9.66559,2.05052,6.47581,2.57261,4.45243,36.2224,42.7791,3.08928,34.0509,0.966587,0.11247,69.2639
-69.206,1.78213,9.30977,7.03634,16.4396,19.6444,4.40555,27.5998,2.76779,14.4353,14.5684,1.05207,0.888063,19.8633,5.25295,3.26966,9.66559,1.73126,5.63713,2.72974,19.1133,30.2502,44.4198,2.23079,15.535,3.39424,0.126683,66.2972
-69.206,2.39698,8.56694,7.89196,13.2778,19.3715,8.15342,27.5998,2.77768,9.72938,10.2767,5.89867,0.438966,14.8034,4.0968,3.07833,8.46958,8.30222,4.61722,1.91814,33.1915,21.8832,14.3508,6.74204,12.5822,15.433,0.153269,67.2312
-56.7318,7.75354,7.51816,6.8693,13.0792,19.3856,4.55617,30.7425,5.63238,7.61412,8.0434,7.11018,1.23671,9.63783,2.65502,3.23253,5.30296,7.95019,12.0101,8.63796,27.1933,0.13315,12.5091,14.436,19.7294,24.9765,0.0558887,67.2155
-56.7318,5.91084,4.11619,6.8693,22.9674,17.3857,3.15748,24.5202,5.63238,8.91942,12.5435,7.56545,3.77108,13.5969,6.70661,3.31223,2.70162,3.81141,11.942,6.55731,27.7694,4.64459,12.5091,29.2632,13.7881,25.802,0.0381672,67.8965
-60.1009,2.14717,0.343514,22.5203,7.44159,17.1855,3.15748,20.1618,8.57732,7.35572,17.8234,8.19071,5.73814,15.1199,1.90823,3.56878,9.27607,9.05535,10.0284,10.7033,19.4493,8.45765,11.3922,36.1747,6.78527,26.8875,0.029673,65.2367
-60.1009,1.69066,0.343514,2.83055,28.0493,20.1832,3.15748,20.1618,7.56046,7.35572,17.8234,4.60494,4.74046,15.1199,1.90823,7.66112,9.27607,6.90298,10.0284,6.12598,19.4493,1.33229,12.7824,36.1747,10.6052,16.6378,0.0282636,65.4011
-59.1997,4.93296,1.30558,1.89665,22.9387,22.437,3.82673,15.9339,7.04033,13.1234,18.2519,5.34283,2.72917,8.01625,9.77163,1.42128,8.4915,11.4218,10.1612,4.49379,23.0956,1.33229,4.83351,39.0024,22.1123,13.1156,0.02993,64.7449
-65.2784,5.11709,1.11773,3.45225,24.049,22.437,0.466195,23.7617,7.11911,13.1234,12.8353,4.73807,2.58942,7.05933,7.87884,1.42128,9.55972,12.4417,14.1167,2.85073,27.751,1.41767,4.83351,16.7774,20.34,15.8989,0.0846672,67.6132
-73.7886,5.11709,5.06055,13.8608,21.3633,5.49302,0.83271,33.7895,9.64849,17.6047,3.76429,6.25831,0.879332,7.72529,16.5408,1.92376,3.2899,13.8363,11.628,2.14622,17.0296,10.0038,4.67223,7.51989,8.49858,6.84479,0.0333549,65.0607
-61.4963,8.13303,6.31992,12.8126,17.4726,3.56433,8.8617,33.7895,15.0171,6.22025,2.71639,1.51158,3.9625,4.02922,20.095,3.43935,1.05174,9.5708,15.3334,4.08268,21.8867,3.75063,23.3401,43.928,8.03144,4.36663,0.103419,67.5011
-69.5959,6.55411,10.4444,13.6258,20.5587,8.89897,6.55695,33.7895,1.84783,2.03086,6.87484,4.16567,1.59665,7.68973,11.3484,3.95097,9.23346,9.91966,2.64531,0.256943,31.5829,5.00795,29.3921,10.2119,6.6597,1.6701,0.298065,71.0065
-69.4265,3.40661,15.5756,8.24976,15.0401,7.73152,14.4662,34.5334,1.84783,0.461319,12.929,5.48317,1.7088,3.74734,14.2682,3.35893,7.64307,11.9132,3.97751,0.86707,7.42114,10.2516,27.1273,1.49371,7.13885,25.218,0.379043,70.5379
-69.9106,10.2053,14.003,2.67205,17.3903,8.83856,4.96744,34.2019,3.43787,4.97308,15.4138,4.72829,6.74227,1.58625,10.3907,5.01344,8.16296,8.7953,3.85442,2.87315,3.82545,10.412,28.0991,20.5224,17.4079,35.97,0.168156,69.5994
