-72.6214,10.1061,2.67466,8.75961,21.8441,8.22787,5.05004,20.8021,21.7791,3.57824,5.33306,13.402,6.06844,8.37884,11.7956,8.83334,0.682977,23.2439,2.12225,7.11838,0.128024,43.8208,10.2168,14.5675,5.4006,0.00679914,61.0184
-73.3412,10.1061,2.67466,8.96952,21.8441,8.18255,4.18841,20.8021,23.4739,2.72484,3.27806,9.76736,5.98421,8.58828,11.7956,9.2685,0.682977,31.9861,4.58331,7.11838,0.128024,43.8208,10.2168,13.3275,5.4006,0.00574823,62.5039
-60.6254,6.65538,2.8763,9.13009,20.055,6.37866,11.7894,29.6468,15.6496,2.72484,1.62251,13.9947,3.63881,6.88016,9.84425,10.797,8.01295,2.75946,11.7535,12.7914,3.14135,31.8396,7.41922,2.33142,2.04079,0.0466039,60.5691
-64.5482,7.22361,3.673,9.13009,20.055,6.37866,8.83721,29.6468,13.7242,0.820036,1.62251,13.2724,4.13152,6.88016,8.76135,11.7496,8.0344,2.75946,14.1876,13.9593,3.14135,30.8664,17.4569,4.94967,2.04079,0.0363023,57.8991
-64.5482,6.41765,3.673,12.0125,20.055,2.72875,9.61217,28.765,13.7242,7.3863,1.62251,13.2724,4.50583,4.78843,8.76135,8.69509,8.91204,4.66636,15.3994,13.9593,3.14135,22.6396,17.4569,34.445,7.31193,0.0363023,57.058
-65.7583,6.41765,8.95354,12.0493,17.601,3.04916,12.4514,26.2082,10.8054,7.96424,1.62251,9.22257,3.59274,5.91518,8.37387,9.03231,12.8688,2.63323,14.5413,12.4091,3.14135,27.6305,15.4443,47.5229,7.31193,0.123328,59.525
-68.6319,11.4693,0.69973,14.1923,18.4784,3.04916,15.8606,21.0066,9.20551,13.0907,2.61007,9.22257,3.78421,5.91518,5.08291,7.76196,8.05677,10.8892,10.4235,15.5762,2.30908,27.6305,11.9918,48.9448,13.1672,0.0151161,59.6042
-60.2284,8.89427,0.69973,15.3784,18.4784,3.53085,12.3879,21.0066,10.2762,17.818,3.17201,5.83949,2.61157,1.67113,5.76401,6.267,12.442,11.2709,10.4235,14.6926,10.652,17.7096,2.7707,18.8292,8.80562,0.0471208,56.5068
-62.507,8.47317,2.31517,14.7491,18.4784,3.53085,11.6589,21.0066,10.2253,14.4331,8.18371,3.52947,0.874342,10.5886,3.23513,14.6325,0.63151,12.009,9.89263,19.5537,10.5208,17.4088,16.5254,22.0925,0.890043,0.0804388,57.9679
-73.0568,8.47317,2.31517,14.7491,18.4784,3.53085,10.7144,21.0066,10.3955,14.4331,9.58875,4.16211,2.1023,13.6432,1.4559,14.6325,2.25604,12.097,7.8154,10.8585,16.4244,22.5543,5.91847,17.0979,0.890043,0.0712405,57.7576
-73.0568,7.10512,2.31517,17.1109,21.3768,1.90316,7.61849,14.9186,12.0528,19.2013,7.04729,6.29852,3.0829,16.8823,4.26785,5.50599,3.19643,14.106,6.41577,4.28588,16.4244,32.2459,5.31373,10.4538,3.77736,0.0645227,56.9217
-52.7133,2.91532,6.03924,15.0473,18.0193,1.69288,11.3669,10.9477,15.2837,21.7265,7.69637,2.27204,5.97814,9.74645,2.4943,6.07725,5.31311,17.4262,2.14543,6.11303,9.78072,19.8757,10.1679,5.04831,11.2217,0.0658649,58.9948
-37.0828,1.98129,11.5606,13.3194,21.1064,3.67541,10.61,11.9168,15.4591,8.73104,7.69637,4.96354,2.7006,6.65617,4.14336,5.48847,3.32879,21.2712,0.69792,9.69215,20.8818,19.7981,25.9056,0.92003,21.0426,0.0637345,62.8152
-60.288,1.72966,11.2036,12.6581,19.8325,3.67541,5.88386,11.2558,17.0934,7.42281,14.8949,5.97398,2.46388,26.3183,6.20505,2.33359,0.54633,19.5759,0.527098,8.60803,17.3547,5.3893,25.9056,8.1116,33.205,0.0635241,66.6226
-67.2258,4.62835,4.96659,10.9674,22.2603,8.33931,11.9736,15.7089,10.9227,2.84557,13.7839,3.86934,1.86287,16.434,15.9718,2.40747,7.07763,6.48315,11.641,9.92847,13.565,2.41904,12.7072,19.8198,9.67259,0.0968256,61.8907
-50.0432,4.1282,6.89061,3.50234,28.9252,6.70015,17.4452,9.47758,7.50929,7.39755,12.5859,3.86934,1.86287,15.3345,19.061,7.54858,8.98616,2.77951,1.42133,1.36366,6.9966,11.8611,39.0203,7.4847,9.84635,0.00188859,65.2125
-62.4299,4.1282,11.1472,2.89934,31.7353,6.70015,17.4452,8.27389,10.0034,7.39755,9.83847,5.41751,2.10851,10.9673,19.061,6.6008,7.60454,7.35996,5.54363,1.36366,6.1705,13.9156,64.3353,14.6244,8.49312,0.00188859,61.5599
-62.1263,14.9184,12.5145,3.94366,8.80748,5.66676,25.4876,4.00541,7.95898,12.6502,0.763626,15.853,4.62353,16.0144,20.1019,5.45582,7.00389,6.12383,6.68675,5.31376,4.89374,18.4682,51.0287,14.6244,0.469687,0.0498404,65.8588
